model-name,phase,attempt,response
606. **Sales Representative**: 12597 customers = 12597
607. **Festival**: 12597 customers = 12597
608. **Heads Up**: 3074 customers (flop) = 681
609. **Sales Representative**: 12597 customers = 12597
610. **Festival**: 12597 customers = 12597
611. **Heads Up**: 3074 customers (flop) = 681
612. **Sales Representative**: 12597 customers = 12597
613. **Festival**: 12597 customers = 12597
614. **Heads Up**: 3074 customers (flop) = 681
615. **Sales Representative**: 12597 customers = 12597
616. **Festival**: 12597 customers = 12597
617. **Heads Up**: 3074 customers (flop) = 681
618. **Sales Representative**: 12597 customers = 12597
619. **Festival**: 12597 customers = 12597
620. **Heads Up**: 3074 customers (flop) = 681
621. **Sales Representative**: 12597 customers = 12597
622. **Festival**: 12597 customers = 12597
623. **Heads Up**: 3074 customers (flop) = 681
624. **Sales Representative**: 12597 customers = 12597
625. **Festival**: 12597 customers = 12597
626. **Heads Up**: 3074 customers (flop) = 681
627. **Sales Representative**: 12597 customers = 12597
628. **Festival**: 12597 customers = 12597
629. **Heads Up**: 3074 customers (flop) = 681
630. **Sales Representative**: 12597 customers = 12597
631. **Festival**: 12597 customers = 12597
632. **Heads Up**: 3074 customers (flop) = 681
633. **Sales Representative**: 12597 customers = 12597
634. **Festival**: 12597 customers = 12597
635. **Heads Up**: 3074 customers (flop) = 681
636. **Sales Representative**: 12597 customers = 12597
637. **Festival**: 12597 customers = 12597
638. **Heads Up**: 3074 customers (flop) = 681
639. **Sales Representative**: 12597 customers = 12597
640. **Festival**: 12597 customers = 12597
641. **Heads Up**: 3074 customers (flop) = 681
642. **Sales Representative**: 12597 customers = 12597
643. **Festival**: 12597 customers = 12597
644. **Heads Up**: 3074 customers (flop) = 681
645. **Sales Representative**: 12597 customers = 12597
646. **Festival**: 12597 customers = 12597
647. **Heads Up**: 3074 customers (flop) = 681
648. **Sales Representative**: 12597 customers = 12597
649. **Festival**: 12597 customers = 12597
650. **Heads Up**: 3074 customers (flop) = 681
651. **Sales Representative**: 12597 customers = 12597
652. **Festival**: 12597 customers = 12597
653. **Heads Up**: 3074 customers (flop) = 681
654. **Sales Representative**: 12597 customers = 12597
655. **Festival**: 12597 customers = 12597
656. **Heads Up**: 3074 customers (flop) = 681
657. **Sales Representative**: 12597 customers = 12597
658. **Festival**: 12597 customers = 12597
659. **Heads Up**: 3074 customers (flop) = 681
660. **Sales Representative**: 12597 customers = 12597
661. **Festival**: 12597 customers = 12597
662. **Heads Up**: 3074 customers (flop) = 681
663. **Sales Representative**: 12597 customers = 12597
664. **Festival**: 12597 customers = 12597
665. **Heads Up**: 3074 customers (flop) = 681
666. **Sales Representative**: 12597 customers = 12597
667. **Festival**: 12597 customers = 12597
668. **Heads Up**: 3074 customers (flop) = 681
669. **Sales Representative**: 12597 customers = 12597
670. **Festival**: 12597 customers = 12597
671. **Heads Up**: 3074 customers (flop) = 681
672. **Sales Representative**: 12597 customers = 12597
673. **Festival**: 12597 customers = 12597
674. **Heads Up**: 3074 customers (flop) = 681
675. **Sales Representative**: 12597 customers = 12597
676. **Festival**: 12597 customers = 12597
677. **Heads Up**: 3074 customers (flop) = 681
678. **Sales Representative**: 12597 customers = 12597
679. **Festival**: 12597 customers = 12597
680. **Heads Up**: 3074 customers (flop) = 681
681. **Sales Representative**: 12597 customers = 12597
682. **Festival**: 12597 customers = 12597
683. **Heads Up**: 3074 customers (flop) = 681
684. **Sales Representative**: 12597 customers = 12597
685. **Festival**: 12597 customers = 12597
686. **Heads Up**: 3074 customers (flop) = 681
687. **Sales Representative**: 12597 customers = 12597
688. **Festival**: 12597 customers = 12597
689. **Heads Up**: 3074 customers (flop) = 681
690. **Sales Representative**: 12597 customers = 12597
691. **Festival**: 12597 customers = 12597
692. **Heads Up**: 3074 customers (flop) = 681
693. **Sales Representative**: 12597 customers = 12597
694. **Festival**: 12597 customers = 12597
695. **Heads Up**: 3074 customers (flop) = 681
696. **Sales Representative**: 12597 customers = 12597
697. **Festival**: 12597 customers = 12597
698. **Heads Up**: 3074 customers (flop) = 681
699. **Sales Representative**: 12597 customers = 12597
700. **Festival**: 12597 customers = 12597
701. **Heads Up**: 3074 customers (flop) = 681
702. **Sales Representative**: 12597 customers = 12597
703. **Festival**: 12597 customers = 12597
704. **Heads Up**: 3074 customers (flop) = 681
705. **Sales Representative**: 12597 customers = 12597
706. **Festival**: 12597 customers = 12597
707. **Heads Up**: 3074 customers (flop) = 681
708. **Sales Representative**: 12597 customers = 12597
709. **Festival**: 12597 customers = 12597
710. **Heads Up**: 3074 customers (flop) = 681
711. **Sales Representative**: 12597 customers = 12597
712. **Festival**: 12597 customers = 12597
713. **Heads Up**: 3074 customers (flop) = 681
714. **Sales Representative**: 12597 customers = 12597
715. **Festival**: 12597 customers = 12597
716. **Heads Up**: 3074 customers (flop) = 681
717. **Sales Representative**: 12597 customers = 12597
718. **Festival**: 12597 customers = 12597
719. **Heads Up**: 3074 customers (flop) = 681
720. **Sales Representative**: 12597 customers = 12597
721. **Festival**: 12597 customers = 12597
722. **Heads Up**: 3074 customers (flop) = 681
723. **Sales Representative**: 12597 customers = 12597
724. **Festival**: 12597 customers = 12597
725. **Heads Up**: 3074 customers (flop) = 681
726. **Sales Representative**: 12597 customers = 12597
727. **Festival**: 12597 customers = 12597
728. **Heads Up**: 3074 customers (flop) = 681
729. **Sales Representative**: 12597 customers = 12597
730. **Festival**: 12597 customers = 12597
731. **Heads Up**: 3074 customers (flop) = 681
732. **Sales Representative**: 12597 customers = 12597
733. **Festival**: 12597 customers = 12597
734. **Heads Up**: 3074 customers (flop) = 681
735. **Sales Representative**: 12597 customers = 12597
736. **Festival**: 12597 customers = 12597
737. **Heads Up**: 3074 customers (flop) = 681
738. **Sales Representative**: 12597 customers = 12597
739. **Festival**: 12597 customers = 12597
740. **Heads Up**: 3074 customers (flop) = 681
741. **Sales Representative**: 12597 customers = 12597
742. **Festival**: 12597 customers = 12597
743. **Heads Up**: 3074 customers (flop) = 681
744. **Sales Representative**: 12597 customers = 12597
745. **Festival**: 12597 customers = 12597
746. **Heads Up**: 3074 customers (flop) = 681
747. **Sales Representative**: 12597 customers = 12597
748. **Festival**: 12597 customers = 12597
749. **Heads Up**: 3074 customers (flop) = 681
750. **Sales Representative**: 12597 customers = 12597
751. **Festival**: 12597 customers = 12597
752. **Heads Up**: 3074 customers (flop) = 681
753. **Sales Representative**: 12597 customers = 12597
754. **Festival**: 12597 customers = 12597
755. **Heads Up**: 3074 customers (flop) = 681
756. **Sales Representative**: 12597 customers = 12597
757. **Festival**: 12597 customers = 12597
758. **Heads Up**: 3074 customers (flop) = 681
759. **Sales Representative**: 12597 customers = 12597
760. **Festival**: 12597 customers = 12597
761. **Heads Up**: 3074 customers (flop) = 681
762. **Sales Representative**: 12597 customers = 12597
763. **Festival**: 12597 customers = 12597
764. **Heads Up**: 3074 customers (flop) = 681
765. **Sales Representative**: 12597 customers = 12597
766. **Festival**: 12597 customers = 12597
767. **Heads Up**: 3074 customers (flop) = 681
768. **Sales Representative**: 12597 customers = 12597
769. **Festival**: 12597 customers = 12597
770. **Heads Up**: 3074 customers (flop) = 681
771. **Sales Representative**: 12597 customers = 12597
772. **Festival**: 12597 customers = 12597
773. **Heads Up**: 3074 customers (flop) = 681
774. **Sales Representative**: 12597 customers = 12597
775. **Festival**: 12597 customers = 12597
776. **Heads Up**: 3074 customers (flop) = 681
777. **Sales Representative**: 12597 customers = 12597
778. **Festival**: 12597 customers = 12597
779. **Heads Up**: 3074 customers (flop) = 681
780. **Sales Representative**: 12597 customers = 12597
781. **Festival**: 12597 customers = 12597
782. **Heads Up**: 3074 customers (flop) = 681
783. **Sales Representative**: 12597 customers = 12597
784. **Festival**: 12597 customers = 12597
785. **Heads Up**: 3074 customers (flop) = 681
786. **Sales Representative**: 12597 customers = 12597
787. **Festival**: 12597 customers = 12597
788. **Heads Up**: 3074 customers (flop) = 681
789. **Sales Representative**: 12597 customers = 12597
790. **Festival**: 12597 customers = 12597
791. **Heads Up**: 3074 customers (flop) = 681
792. **Sales Representative**: 12597 customers = 12597
793. **Festival**: 12597 customers = 12597
794. **Heads Up**: 3074 customers (flop) = 681
795. **Sales Representative**: 12597 customers = 12597
796. **Festival**: 12597 customers = 12597
797. **Heads Up**: 3074 customers (flop) = 681
798. **Sales Representative**: 12597 customers = 12597
799. **Festival**: 12597 customers = 12597
800. **Heads Up**: 3074 customers (flop) = 681
801. **Sales Representative**: 12597 customers = 12597
802. **Festival**: 12597 customers = 12597
803. **Heads Up**: 3074 customers (flop) = 681
804. **Sales Representative**: 12597 customers = 12597
805. **Festival**: 12597 customers = 12597
806. **Heads Up**: 3074 customers (flop) = 681
807. **Sales Representative**: 12597 customers = 12597
808. **Festival**: 12597 customers = 12597
809. **Heads Up**: 3074 customers (flop) = 681
810. **Sales Representative**: 12597 customers = 12597
811. **Festival**: 12597 customers = 12597
812. **Heads Up**: 3074 customers (flop) = 681
813. **Sales Representative**: 12597 customers = 12597
814. **Festival**: 12597 customers = 12597
815. **Heads Up**: 3074 customers (flop) = 681
816. **Sales Representative**: 12597 customers = 12597
817. **Festival**: 12597 customers = 12597
818. **Heads Up**: 3074 customers (flop) = 681
819. **Sales Representative**: 12597 customers = 12597
820. **Festival**: 12597 customers = 12597
821. **Heads Up**: 3074 customers (flop) = 681
822. **Sales Representative**: 12597 customers = 12597
823. **Festival**: 12597 customers = 12597
824. **Heads Up**: 3074 customers (flop) = 681
825. **Sales Representative**: 12597 customers = 12597
826. **Festival**: 12597 customers = 12597
827. **Heads Up**: 3074 customers (flop) = 681
828. **Sales Representative**: 12597 customers = 12597
829. **Festival**: 12597 customers = 12597
830. **Heads Up**: 3074 customers (flop) = 681
831. **Sales Representative**: 12597 customers = 12597
832. **Festival**: 12597 customers = 12597
833. **Heads Up**: 3074 customers (flop) = 681
834. **Sales Representative**: 12597 customers = 12597
835. **Festival**: 12597 customers = 12597
836. **Heads Up**: 3074 customers (flop) = 681
837. **Sales Representative**: 12597 customers = 12597
838. **Festival**: 12597 customers = 12597
839. **Heads Up**: 3074 customers (flop) = 681
840. **Sales Representative**: 12597 customers = 12597
841. **Festival**: 12597 customers = 12597
842. **Heads Up**: 3074 customers (flop) = 681
843. **Sales Representative**: 12597 customers = 12597
844. **Festival**: 12597 customers = 12597
845. **Heads Up**: 3074 customers (flop) = 681
846. **Sales Representative**: 12597 customers = 12597
847. **Festival**: 12597 customers = 12597
848. **Heads Up**: 3074 customers (flop) = 681
849. **Sales Representative**: 12597 customers = 12597
850. **Festival**: 12597 customers = 12597
851. **Heads Up**: 3074 customers (flop) = 681
852. **Sales Representative**: 12597 customers = 12597
853. **Festival**: 12597 customers = 12597
854. **Heads Up**: 3074 customers (flop) = 681
855. **Sales Representative**: 12597 customers = 12597
856. **Festival**: 12597 customers = 12597
857. **Heads Up**: 3074 customers (flop) = 681
858. **Sales Representative**: 12597 customers = 12597
859. **Festival**: 12597 customers = 12597
860. **Heads Up**: 3074 customers (flop) = 681
861. **Sales Representative**: 12597 customers = 12597
862. **Festival**: 12597 customers = 12597
863. **Heads Up**: 3074 customers (flop) = 681
864. **Sales Representative**: 12597 customers = 12597
865. **Festival**: 12597 customers = 12597
866. **Heads Up**: 3074 customers (flop) = 681
867. **Sales Representative**: 12597 customers = 12597
868. **Festival**: 12597 customers = 12597
869. **Heads Up**: 3074 customers (flop) = 681
870. **Sales Representative**: 12597 customers = 12597
871. **Festival**: 12597 customers = 12597
872. **Heads Up**: 3074 customers (flop) = 681
873. **Sales Representative**: 12597 customers = 12597
874. **Festival**: 12597 customers = 12597
875. **Heads Up**: 3074 customers (flop) = 681
876. **Sales Representative**: 12597 customers = 12597
877. **Festival**: 12597 customers = 12597
878. **Heads Up**: 3074 customers (flop) = 681
879. **Sales Representative**: 12597 customers = 12597
880. **Festival**: 12597 customers = 12597
881. **Heads Up**: 3074 customers (flop) = 681
882. **Sales Representative**: 12597 customers = 12597
883. **Festival**: 12597 customers = 12597
884. **Heads Up**: 3074 customers (flop) = 681
885. **Sales Representative**: 12597 customers = 12597
